8.483333333E0,8.798824475E-1,1.154627236E-1,-9.964220489E0,-3.939342984E0
8.491666667E0,8.026404282E-1,8.842801684E-2,-8.573864142E0,-3.012438753E0
8.500000000E0,7.369847118E-1,6.525541105E-2,-9.500768373E0,-3.244164810E0
8.508333333E0,6.442942887E-1,3.435860333E-2,-1.112285078E1,-3.012438753E0
8.516666667E0,5.516038655E-1,1.504809850E-2,-1.181802895E1,-1.390356347E0
8.525000000E0,4.473271395E-1,1.118599754E-2,-6.140740534E1,-4.634521158E-1
8.533333333E0,-4.718528901E-1,7.323896574E-3,-6.163913140E1,4.634521158E-1
8.541666667E0,-5.799917172E-1,1.891019947E-2,-1.019594655E1,9.269042316E-1
8.550000000E0,-6.417853326E-1,2.277230043E-2,-1.042767260E1,1.390356347E0
8.558333333E0,-7.537862606E-1,4.208280526E-2,-1.042767260E1,3.012438753E0
8.566666667E0,-8.155798760E-1,7.297961298E-2,-8.342138084E0,3.707616926E0
8.575000000E0,-8.928218953E-1,1.038764207E-1,-8.573864142E0,4.634521158E0
8.583333333E0,-9.584776117E-1,1.502216323E-1,-7.878685968E0,5.329699331E0
8.591666667E0,-1.024133328E0,1.927047429E-1,-6.256603563E0,4.634521158E0
8.600000000E0,-1.062754338E0,2.274636516E-1,-5.097973274E0,3.939342984E0
8.608333333E0,-1.109099549E0,2.583604593E-1,-5.561425389E0,4.402795100E0
8.616666667E0,-1.155444761E0,3.008435699E-1,-3.939342984E0,3.939342984E0
8.625000000E0,-1.174755266E0,3.240161757E-1,-2.548986637E0,2.780712695E0
8.633333333E0,-1.197927872E0,3.471887815E-1,-2.085534521E0,3.012438753E0
8.641666667E0,-1.209514174E0,3.742234882E-1,-1.158630289E0,2.317260579E0
8.650000000E0,-1.217238376E0,3.858097911E-1,-9.269042316E-1,1.158630289E0
8.658333333E0,-1.224962578E0,3.935339931E-1,-2.317260579E-1,-0.000000000E0
8.666666667E0,-1.221100477E0,3.858097911E-1,9.269042316E-1,-1.158630289E0
8.675000000E0,-1.209514174E0,3.742234882E-1,1.390356347E0,-1.853808463E0
8.683333333E0,-1.197927872E0,3.549129834E-1,2.085534521E0,-2.548986637E0
8.691666667E0,-1.174755266E0,3.317403776E-1,2.780712695E0,-2.780712695E0
8.700000000E0,-1.151582660E0,3.085677718E-1,3.244164810E0,-3.244164810E0
8.708333333E0,-1.120685852E0,2.776709641E-1,4.402795100E0,-4.402795100E0
8.716666667E0,-1.078202742E0,2.351878535E-1,6.256603563E0,-4.866247216E0
8.725000000E0,-1.016409126E0,1.965668438E-1,7.183507795E0,-5.097973274E0
8.733333333E0,-9.584776117E-1,1.502216323E-1,7.183507795E0,-5.097973274E0
8.741666667E0,-8.966839963E-1,1.116006226E-1,7.646959910E0,-4.171069042E0
8.750000000E0,-8.310282799E-1,8.070381491E-2,7.878685968E0,-3.707616926E0
8.758333333E0,-7.653725635E-1,4.980700719E-2,1.158630289E1,-4.171069042E0
8.766666667E0,-6.379232316E-1,1.118599754E-2,1.089112472E1,-2.317260579E0
8.775000000E0,-5.838538181E-1,1.118599754E-2,1.019594655E1,-4.634521158E-1
8.783333333E0,-4.679907892E-1,3.461795609E-3,6.094395322E1,6.951781737E-1
8.791666667E0,4.318787356E-1,2.277230043E-2,6.048050111E1,1.622082405E0
8.800000000E0,5.400175626E-1,3.049650236E-2,1.204975501E1,1.158630289E0
8.808333333E0,6.327079858E-1,4.208280526E-2,1.112285078E1,2.548986637E0
8.816666667E0,7.253984090E-1,7.297961298E-2,9.037316258E0,2.780712695E0
8.825000000E0,7.833299234E-1,8.842801684E-2,6.488329621E0,1.853808463E0
8.833333333E0,8.335372360E-1,1.038764207E-1,6.488329621E0,2.085534521E0
8.841666667E0,8.914687504E-1,1.231869255E-1,7.415233852E0,3.475890868E0
8.850000000E0,9.571244668E-1,1.618079352E-1,7.415233852E0,4.171069042E0
8.858333333E0,1.015055981E0,1.927047429E-1,5.793151447E0,3.939342984E0
8.866666667E0,1.053676991E0,2.274636516E-1,4.402795100E0,4.402795100E0
8.875000000E0,1.088435900E0,2.660846612E-1,4.402795100E0,4.171069042E0
8.883333333E0,1.127056909E0,2.969814689E-1,3.475890868E0,3.475890868E0
8.891666667E0,1.146367414E0,3.240161757E-1,2.317260579E0,2.317260579E0
8.900000000E0,1.165677919E0,3.356024786E-1,2.085534521E0,1.622082405E0
8.908333333E0,1.181126323E0,3.510508824E-1,1.158630289E0,1.158630289E0
8.916666667E0,1.184988424E0,3.549129834E-1,0.000000000E0,-0.000000000E0
8.925000000E0,1.181126323E0,3.510508824E-1,-6.951781737E-1,-6.951781737E-1
8.933333333E0,1.173402121E0,3.433266805E-1,-6.951781737E-1,-1.158630289E0
8.941666667E0,1.169540020E0,3.317403776E-1,-1.158630289E0,-1.622082405E0
8.950000000E0,1.154091616E0,3.162919738E-1,-2.085534521E0,-2.317260579E0
8.958333333E0,1.134781111E0,2.931193680E-1,-3.012438753E0,-3.707616926E0
8.966666667E0,1.103884304E0,2.544983583E-1,-4.402795100E0,-4.402795100E0
8.975000000E0,1.061401193E0,2.197394496E-1,-5.329699331E0,-4.402795100E0
8.983333333E0,1.015055981E0,1.811184400E-1,-6.720055679E0,-4.634521158E0
8.991666667E0,9.494002649E-1,1.424974303E-1,-8.342138084E0,-3.939342984E0
9.000000000E0,8.760203466E-1,1.154627236E-1,-8.573864142E0,-3.707616926E0
9.008333333E0,8.065025292E-1,8.070381491E-2,-7.415233852E0,-3.012438753E0
9.016666667E0,7.524331157E-1,6.525541105E-2,-7.415233852E0,-2.085534521E0
9.025000000E0,6.829152983E-1,4.594490622E-2,-1.112285078E1,-2.317260579E0
9.033333333E0,5.670522694E-1,2.663440140E-2,-1.135457684E1,-1.390356347E0
9.041666667E0,4.936723511E-1,2.277230043E-2,-9.269042316E0,-1.158630289E0
9.050000000E0,4.125682308E-1,7.323896574E-3,-6.140740534E1,-4.634521158E-1
9.058333333E0,-5.297844046E-1,1.504809850E-2,-6.187085746E1,4.634521158E-1
9.066666667E0,-6.186127268E-1,1.504809850E-2,-8.110412026E0,-2.317260579E-1
9.075000000E0,-6.649579384E-1,1.118599754E-2,-6.488329621E0,9.269042316E-1
9.083333333E0,-7.267515538E-1,3.049650236E-2,-8.110412026E0,3.707616926E0
9.091666667E0,-8.001314721E-1,7.297961298E-2,-8.110412026E0,3.939342984E0
9.100000000E0,-8.619250876E-1,9.615221876E-2,-7.183507795E0,3.244164810E0
9.108333333E0,-9.198566021E-1,1.270490265E-1,-6.488329621E0,3.707616926E0
9.116666667E0,-9.700639146E-1,1.579458342E-1,-5.793151447E0,3.707616926E0
9.125000000E0,-1.016409126E0,1.888426419E-1,-5.097973274E0,3.475890868E0
9.133333333E0,-1.055030136E0,2.158773487E-1,-3.939342984E0,3.244164810E0
9.141666667E0,-1.082064843E0,2.429120554E-1,-3.244164810E0,3.244164810E0
9.150000000E0,-1.109099549E0,2.699467622E-1,-3.475890868E0,3.012438753E0
9.158333333E0,-1.139996357E0,2.931193680E-1,-2.317260579E0,2.317260579E0
9.166666667E0,-1.147720559E0,3.085677718E-1,-6.951781737E-1,1.158630289E0
9.175000000E0,-1.151582660E0,3.124298728E-1,-2.317260579E-1,2.317260579E-1
9.183333333E0,-1.151582660E0,3.124298728E-1,4.634521158E-1,-4.634521158E-1
9.191666667E0,-1.143858458E0,3.047056709E-1,1.853808463E0,-1.158630289E0
9.200000000E0,-1.120685852E0,2.931193680E-1,1.853808463E0,-1.390356347E0
9.208333333E0,-1.112961650E0,2.815330651E-1,1.853808463E0,-2.085534521E0
9.216666667E0,-1.089789045E0,2.583604593E-1,3.012438753E0,-3.012438753E0
9.225000000E0,-1.062754338E0,2.313257525E-1,3.475890868E0,-3.012438753E0
9.233333333E0,-1.031857530E0,2.081531467E-1,5.329699331E0,-3.939342984E0
9.241666667E0,-9.739260156E-1,1.656700361E-1,6.256603563E0,-4.634521158E0
9.250000000E0,-9.275808040E-1,1.309111274E-1,6.024877505E0,-3.939342984E0
9.258333333E0,-8.735113905E-1,1.000143197E-1,7.646959910E0,-4.171069042E0
9.266666667E0,-8.001314721E-1,6.139331008E-2,8.573864142E0,-3.707616926E0
9.275000000E0,-7.306136548E-1,3.822070429E-2,8.573864142E0,-2.317260579E0
9.283333333E0,-6.572337364E-1,2.277230043E-2,9.732494431E0,-1.622082405E0
9.291666667E0,-5.684054143E-1,1.118599754E-2,9.269042316E0,-1.158630289E0
9.300000000E0,-5.027496979E-1,3.461795609E-3,9.732494431E0,2.317260579E-1
9.308333333E0,-4.061971737E-1,1.504809850E-2,6.163913140E1,1.158630289E0
9.316666667E0,5.245691588E-1,2.277230043E-2,5.700461024E1,9.269042316E-1
9.325000000E0,5.438796636E-1,3.049650236E-2,5.561425389E0,1.158630289E0
9.333333333E0,6.172595819E-1,4.208280526E-2,1.089112472E1,1.853808463E0
9.341666667E0,7.253984090E-1,6.139331008E-2,9.732494431E0,2.317260579E0
9.350000000E0,7.794678225E-1,8.070381491E-2,6.256603563E0,2.085534521E0
9.358333333E0,8.296751350E-1,9.615221876E-2,6.951781737E0,2.548986637E0
9.366666667E0,8.953308514E-1,1.231869255E-1,7.183507795E0,3.475890868E0
9.375000000E0,9.494002649E-1,1.540837332E-1,5.329699331E0,3.939342984E0
9.383333333E0,9.841591736E-1,1.888426419E-1,4.171069042E0,3.707616926E0
9.391666667E0,1.018918082E0,2.158773487E-1,4.171069042E0,2.548986637E0
9.400000000E0,1.053676991E0,2.313257525E-1,3.707616926E0,2.548986637E0
9.408333333E0,1.080711698E0,2.583604593E-1,2.548986637E0,2.085534521E0
9.416666667E0,1.096160102E0,2.660846612E-1,1.622082405E0,1.158630289E0
9.425000000E0,1.107746404E0,2.776709641E-1,1.158630289E0,1.158630289E0
9.433333333E0,1.115470606E0,2.853951660E-1,9.269042316E-1,4.634521158E-1
9.441666667E0,1.123194808E0,2.853951660E-1,0.000000000E0,-2.317260579E-1
9.450000000E0,1.115470606E0,2.815330651E-1,-1.158630289E0,-9.269042316E-1
9.458333333E0,1.103884304E0,2.699467622E-1,-2.085534521E0,-1.622082405E0
9.466666667E0,1.080711698E0,2.544983583E-1,-3.012438753E0,-2.548986637E0
9.475000000E0,1.053676991E0,2.274636516E-1,-3.012438753E0,-2.317260579E0
9.483333333E0,1.030504385E0,2.158773487E-1,-3.475890868E0,-2.085534521E0
9.491666667E0,9.957454765E-1,1.927047429E-1,-4.866247216E0,-3.707616926E0
9.500000000E0,9.494002649E-1,1.540837332E-1,-6.256603563E0,-4.171069042E0
9.508333333E0,8.914687504E-1,1.231869255E-1,-7.183507795E0,-3.475890868E0
9.516666667E0,8.296751350E-1,9.615221876E-2,-6.720055679E0,-3.012438753E0
9.525000000E0,7.794678225E-1,7.297961298E-2,-7.183507795E0,-3.012438753E0
9.533333333E0,7.099500051E-1,4.594490622E-2,-8.342138084E0,-3.475890868E0
9.541666667E0,6.404321877E-1,1.504809850E-2,-9.500768373E0,-1.622082405E0
9.550000000E0,5.516038655E-1,1.891019947E-2,-9.964220489E0,-2.317260579E-1
9.558333333E0,4.743618462E-1,1.118599754E-2,-8.573864142E0,-4.634521158E-1
9.566666667E0,4.087061298E-1,1.118599754E-2,-5.816324053E1,2.317260579E-1
9.575000000E0,-4.950254959E-1,1.504809850E-2,-5.978532294E1,6.951781737E-1
9.583333333E0,-5.877159191E-1,2.277230043E-2,-9.964220489E0,1.390356347E0
9.591666667E0,-6.610958374E-1,3.822070429E-2,-8.342138084E0,2.085534521E0
9.600000000E0,-7.267515538E-1,5.753120912E-2,-6.951781737E0,1.853808463E0
9.608333333E0,-7.769588664E-1,6.911751201E-2,-6.488329621E0,1.622082405E0
9.616666667E0,-8.348903808E-1,8.456591587E-2,-6.488329621E0,3.012438753E0
9.625000000E0,-8.850976934E-1,1.193248246E-1,-5.793151447E0,3.707616926E0
9.633333333E0,-9.314429050E-1,1.463595313E-1,-5.329699331E0,3.012438753E0
9.641666667E0,-9.739260156E-1,1.695321371E-1,-4.634521158E0,2.780712695E0
9.650000000E0,-1.008684924E0,1.927047429E-1,-3.707616926E0,2.548986637E0
9.658333333E0,-1.035719631E0,2.120152477E-1,-3.244164810E0,2.317260579E0
9.666666667E0,-1.062754338E0,2.313257525E-1,-2.548986637E0,2.085534521E0
9.675000000E0,-1.078202742E0,2.467741564E-1,-2.085534521E0,1.853808463E0
9.683333333E0,-1.097513246E0,2.622225603E-1,-1.390356347E0,1.390356347E0
9.691666667E0,-1.101375347E0,2.699467622E-1,2.317260579E-1,-0.000000000E0
9.700000000E0,-1.093651145E0,2.622225603E-1,9.269042316E-1,-9.269042316E-1
9.708333333E0,-1.085926944E0,2.544983583E-1,1.390356347E0,-1.390356347E0
9.716666667E0,-1.070478540E0,2.390499545E-1,1.622082405E0,-1.853808463E0
9.725000000E0,-1.058892237E0,2.236015506E-1,1.158630289E0,-1.622082405E0
9.733333333E0,-1.051168035E0,2.120152477E-1,2.085534521E0,-1.853808463E0
9.741666667E0,-1.024133328E0,1.927047429E-1,4.402795100E0,-3.012438753E0
9.750000000E0,-9.777881165E-1,1.618079352E-1,5.329699331E0,-3.244164810E0
9.758333333E0,-9.353050059E-1,1.386353294E-1,6.024877505E0,-3.012438753E0
9.766666667E0,-8.773734914E-1,1.116006226E-1,7.183507795E0,-3.012438753E0
9.775000000E0,-8.155798760E-1,8.842801684E-2,6.488329621E0,-2.317260579E0
9.783333333E0,-7.692346644E-1,7.297961298E-2,8.342138084E0,-2.780712695E0
9.791666667E0,-6.765442413E-1,4.208280526E-2,8.805590200E0,-2.085534521E0
9.800000000E0,-6.224748278E-1,3.822070429E-2,6.720055679E0,-2.317260579E-1
9.808333333E0,-5.645433133E-1,3.822070429E-2,8.805590200E0,-2.317260579E-1
9.816666667E0,-4.757149911E-1,3.435860333E-2,9.964220489E0,-2.317260579E-1
9.825000000E0,-3.984729718E-1,3.435860333E-2,5.978532294E1,-6.951781737E-1
9.833333333E0,5.207070578E-1,2.277230043E-2,5.862669265E1,-2.317260579E-1
9.841666667E0,5.786385723E-1,3.049650236E-2,6.256603563E0,9.269042316E-1
9.850000000E0,6.249837839E-1,3.822070429E-2,6.720055679E0,1.158630289E0
9.858333333E0,6.906395003E-1,4.980700719E-2,8.805590200E0,1.853808463E0
9.866666667E0,7.717436205E-1,6.911751201E-2,6.720055679E0,2.085534521E0
9.875000000E0,8.026404282E-1,8.456591587E-2,4.634521158E0,2.548986637E0
9.883333333E0,8.489856398E-1,1.116006226E-1,5.561425389E0,3.012438753E0
9.891666667E0,8.953308514E-1,1.347732284E-1,5.561425389E0,2.548986637E0
9.900000000E0,9.416760630E-1,1.540837332E-1,4.634521158E0,2.780712695E0
9.908333333E0,9.725728707E-1,1.811184400E-1,3.244164810E0,2.317260579E0
9.916666667E0,9.957454765E-1,1.927047429E-1,3.475890868E0,2.085534521E0
9.925000000E0,1.030504385E0,2.158773487E-1,3.012438753E0,2.085534521E0
9.933333333E0,1.045952789E0,2.274636516E-1,1.390356347E0,1.390356347E0
9.941666667E0,1.053676991E0,2.390499545E-1,6.951781737E-1,9.269042316E-1
9.950000000E0,1.057539092E0,2.429120554E-1,2.317260579E-1,-0.000000000E0
9.958333333E0,1.057539092E0,2.390499545E-1,-1.158630289E0,-6.951781737E-1
9.966666667E0,1.038228587E0,2.313257525E-1,-2.085534521E0,-1.390356347E0
9.975000000E0,1.022780183E0,2.158773487E-1,-1.622082405E0,-1.853808463E0
9.983333333E0,1.011193880E0,2.004289448E-1,-2.085534521E0,-1.853808463E0
9.991666667E0,9.880212746E-1,1.849805410E-1,-3.012438753E0,-2.317260579E0
1.000000000E1,9.609865678E-1,1.618079352E-1,-3.939342984E0,-2.780712695E0
1.000833333E1,9.223655582E-1,1.386353294E-1,-4.402795100E0,-2.780712695E0
1.001666667E1,8.876066495E-1,1.154627236E-1,-5.561425389E0,-2.548986637E0
1.002500000E1,8.296751350E-1,9.615221876E-2,-6.488329621E0,-2.317260579E0
1.003333333E1,7.794678225E-1,7.684171394E-2,-6.024877505E0,-2.317260579E0
1.004166667E1,7.292605099E-1,5.753120912E-2,-6.951781737E0,-2.780712695E0
1.005000000E1,6.636047935E-1,3.049650236E-2,-8.110412026E0,-2.548986637E0
1.005833333E1,5.940869761E-1,1.504809850E-2,-8.110412026E0,-1.158630289E0
1.006666667E1,5.284312597E-1,1.118599754E-2,-7.878685968E0,-2.317260579E-1
1.007500000E1,4.627755433E-1,1.118599754E-2,-5.862669265E1,-0.000000000E0
1.008333333E1,-4.486802843E-1,1.118599754E-2,-5.955359688E1,6.951781737E-1
1.009166667E1,-5.297844046E-1,2.277230043E-2,-8.342138084E0,9.269042316E-1
1.010000000E1,-5.877159191E-1,2.663440140E-2,-6.951781737E0,1.158630289E0
1.010833333E1,-6.456474336E-1,4.208280526E-2,-7.415233852E0,1.390356347E0
1.011666667E1,-7.113031500E-1,4.980700719E-2,-7.646959910E0,1.390356347E0
1.012500000E1,-7.730967654E-1,6.525541105E-2,-6.720055679E0,2.085534521E0
1.013333333E1,-8.233040779E-1,8.456591587E-2,-5.097973274E0,2.548986637E0
1.014166667E1,-8.580629866E-1,1.077385217E-1,-4.402795100E0,2.317260579E0
1.015000000E1,-8.966839963E-1,1.231869255E-1,-4.402795100E0,1.853808463E0
1.015833333E1,-9.314429050E-1,1.386353294E-1,-4.402795100E0,2.085534521E0
1.016666667E1,-9.700639146E-1,1.579458342E-1,-3.939342984E0,3.012438753E0
1.017500000E1,-9.970986214E-1,1.888426419E-1,-2.317260579E0,1.853808463E0
1.018333333E1,-1.008684924E0,1.888426419E-1,-2.085534521E0,9.269042316E-1
1.019166667E1,-1.031857530E0,2.042910458E-1,-2.085534521E0,1.622082405E0
1.020000000E1,-1.043443833E0,2.158773487E-1,-6.951781737E-1,4.634521158E-1
1.020833333E1,-1.043443833E0,2.120152477E-1,4.634521158E-1,-6.951781737E-1
1.021666667E1,-1.035719631E0,2.042910458E-1,1.158630289E0,-1.158630289E0
1.022500000E1,-1.024133328E0,1.927047429E-1,1.622082405E0,-1.158630289E0
1.023333333E1,-1.008684924E0,1.849805410E-1,1.390356347E0,-9.269042316E-1
1.024166667E1,-1.000960722E0,1.772563390E-1,2.085534521E0,-1.853808463E0
1.025000000E1,-9.739260156E-1,1.540837332E-1,3.244164810E0,-1.853808463E0
1.025833333E1,-9.468913088E-1,1.463595313E-1,3.939342984E0,-1.622082405E0
1.026666667E1,-9.082702992E-1,1.270490265E-1,4.634521158E0,-2.085534521E0
1.027500000E1,-8.696492895E-1,1.116006226E-1,6.024877505E0,-2.780712695E0
1.028333333E1,-8.078556741E-1,8.070381491E-2,6.720055679E0,-3.475890868E0
1.029166667E1,-7.576483615E-1,5.366910815E-2,8.110412026E0,-3.244164810E0
1.030000000E1,-6.726821403E-1,2.663440140E-2,9.500768373E0,-1.622082405E0
1.030833333E1,-5.993022220E-1,2.663440140E-2,6.024877505E0,-0.000000000E0
1.031666667E1,-5.722675152E-1,2.663440140E-2,6.488329621E0,-0.000000000E0
1.032500000E1,-4.911633950E-1,2.663440140E-2,1.019594655E1,-6.951781737E-1
1.033333333E1,-4.023350728E-1,1.504809850E-2,5.654115812E1,-6.951781737E-1
1.034166667E1,4.511892405E-1,1.504809850E-2,5.654115812E1,6.951781737E-1
1.035000000E1,5.400175626E-1,2.663440140E-2,9.269042316E0,1.158630289E0
1.035833333E1,6.056732790E-1,3.435860333E-2,6.488329621E0,4.634521158E-1
1.036666667E1,6.481563897E-1,3.435860333E-2,6.024877505E0,1.158630289E0
1.037500000E1,7.060879041E-1,5.366910815E-2,6.024877505E0,2.548986637E0
1.038333333E1,7.485710147E-1,7.684171394E-2,6.488329621E0,2.548986637E0
1.039166667E1,8.142267311E-1,9.615221876E-2,4.634521158E0,1.622082405E0
1.040000000E1,8.258130340E-1,1.038764207E-1,4.171069042E0,2.085534521E0
1.040833333E1,8.837445485E-1,1.309111274E-1,5.097973274E0,2.548986637E0
1.041666667E1,9.107792553E-1,1.463595313E-1,3.707616926E0,2.317260579E0
1.042500000E1,9.455381639E-1,1.695321371E-1,2.780712695E0,1.853808463E0
1.043333333E1,9.571244668E-1,1.772563390E-1,2.317260579E0,9.269042316E-1
1.044166667E1,9.841591736E-1,1.849805410E-1,2.085534521E0,9.269042316E-1
1.045000000E1,9.918833755E-1,1.927047429E-1,6.951781737E-1,6.951781737E-1
1.045833333E1,9.957454765E-1,1.965668438E-1,4.634521158E-1,4.634521158E-1
1.046666667E1,9.996075775E-1,2.004289448E-1,2.317260579E-1,-2.317260579E-1
1.047500000E1,9.996075775E-1,1.927047429E-1,-9.269042316E-1,-6.951781737E-1
1.048333333E1,9.841591736E-1,1.888426419E-1,-1.853808463E0,-1.390356347E0
1.049166667E1,9.687107697E-1,1.695321371E-1,-1.853808463E0,-1.622082405E0
1.050000000E1,9.532623659E-1,1.618079352E-1,-2.780712695E0,-1.390356347E0
1.050833333E1,9.223655582E-1,1.463595313E-1,-4.402795100E0,-2.085534521E0
1.051666667E1,8.798824475E-1,1.270490265E-1,-4.634521158E0,-2.317260579E0
1.052500000E1,8.451235389E-1,1.077385217E-1,-5.329699331E0,-2.780712695E0
1.053333333E1,7.910541254E-1,8.070381491E-2,-5.097973274E0,-2.548986637E0
1.054166667E1,7.601573176E-1,6.525541105E-2,-3.939342984E0,-2.085534521E0
1.055000000E1,7.253984090E-1,4.594490622E-2,-5.329699331E0,-2.317260579E0
1.055833333E1,6.713289954E-1,2.663440140E-2,-7.646959910E0,-1.622082405E0
1.056666667E1,5.979490771E-1,1.891019947E-2,-8.805590200E0,-6.951781737E-1
1.057500000E1,5.245691588E-1,1.504809850E-2,-7.878685968E0,-4.634521158E-1
1.058333333E1,4.666376443E-1,1.118599754E-2,-7.415233852E0,-4.634521158E-1
1.059166667E1,4.009819279E-1,7.323896574E-3,-5.862669265E1,-2.317260579E-1
1.060000000E1,-5.104738998E-1,7.323896574E-3,-5.816324053E1,2.317260579E-1
1.060833333E1,-5.684054143E-1,1.118599754E-2,-6.488329621E0,6.951781737E-1
1.061666667E1,-6.186127268E-1,1.891019947E-2,-6.024877505E0,9.269042316E-1
1.062500000E1,-6.688200393E-1,2.663440140E-2,-6.024877505E0,9.269042316E-1
1.063333333E1,-7.190273519E-1,3.435860333E-2,-5.793151447E0,1.158630289E0
1.064166667E1,-7.653725635E-1,4.594490622E-2,-5.561425389E0,2.548986637E0
1.065000000E1,-8.117177750E-1,7.684171394E-2,-5.329699331E0,2.780712695E0
1.065833333E1,-8.542008857E-1,9.229011780E-2,-4.402795100E0,2.317260579E0
1.066666667E1,-8.850976934E-1,1.154627236E-1,-4.171069042E0,2.780712695E0
1.067500000E1,-9.237187030E-1,1.386353294E-1,-3.244164810E0,2.085534521E0
1.068333333E1,-9.391671069E-1,1.502216323E-1,-2.085534521E0,1.158630289E0
1.069166667E1,-9.584776117E-1,1.579458342E-1,-2.317260579E0,1.158630289E0
1.070000000E1,-9.777881165E-1,1.695321371E-1,-1.853808463E0,1.158630289E0
1.070833333E1,-9.893744194E-1,1.772563390E-1,-4.634521158E-1,4.634521158E-1
1.071666667E1,-9.855123185E-1,1.772563390E-1,4.634521158E-1,-0.000000000E0
1.072500000E1,-9.816502175E-1,1.772563390E-1,9.269042316E-1,-6.951781737E-1
1.073333333E1,-9.700639146E-1,1.656700361E-1,1.158630289E0,-1.390356347E0
1.074166667E1,-9.623397127E-1,1.540837332E-1,1.158630289E0,-1.158630289E0
1.075000000E1,-9.507534098E-1,1.463595313E-1,2.085534521E0,-1.622082405E0
1.075833333E1,-9.275808040E-1,1.270490265E-1,3.475890868E0,-2.085534521E0
1.076666667E1,-8.928218953E-1,1.116006226E-1,5.329699331E0,-2.317260579E0
1.077500000E1,-8.387524818E-1,8.842801684E-2,5.561425389E0,-2.085534521E0
1.078333333E1,-8.001314721E-1,7.684171394E-2,4.402795100E0,-1.853808463E0
1.079166667E1,-7.653725635E-1,5.753120912E-2,4.634521158E0,-2.085534521E0
1.080000000E1,-7.228894529E-1,4.208280526E-2,7.183507795E0,-1.853808463E0
1.080833333E1,-6.456474336E-1,2.663440140E-2,7.183507795E0,-1.158630289E0
1.081666667E1,-6.031643229E-1,2.277230043E-2,6.024877505E0,-4.634521158E-1
