1.059166667E1,2.293594938E-2,2.338108038E-4
1.060000000E1,2.018909442E-2,-6.049508525E-5
1.085000000E1,2.607521220E-2,-6.049508525E-5
1.085833333E1,3.019549465E-2,9.205245450E-4
1.086666667E1,3.372716532E-2,1.705340249E-3
1.087500000E1,3.627781636E-2,2.392053990E-3
1.088333333E1,3.902467132E-2,3.078767732E-3
1.089166667E1,4.206583217E-2,3.961685399E-3
1.090000000E1,4.451838125E-2,4.942705029E-3
1.090833333E1,4.638231855E-2,5.727520733E-3
1.091666667E1,4.805005192E-2,6.610438401E-3
1.092500000E1,4.961968333E-2,7.591458031E-3
1.093333333E1,5.128741670E-2,8.376273735E-3
1.094166667E1,5.236653829E-2,9.062987476E-3
1.095000000E1,5.344565988E-2,9.651599254E-3
1.095833333E1,5.403427166E-2,1.024021103E-2
1.096666667E1,5.423047559E-2,1.033831300E-2
1.097500000E1,5.423047559E-2,1.033831300E-2
1.098333333E1,5.393616970E-2,1.004400711E-2
1.099166667E1,5.354376185E-2,9.749701217E-3
1.100000000E1,5.266084418E-2,9.062987476E-3
1.100833333E1,5.118931474E-2,8.180069809E-3
1.101666667E1,5.001209118E-2,6.904744290E-3
1.102500000E1,4.775574603E-2,5.923724659E-3
1.103333333E1,4.579370677E-2,5.138908955E-3
1.104166667E1,4.373356555E-2,4.157889325E-3
1.105000000E1,4.206583217E-2,3.274971658E-3
1.105833333E1,3.941707917E-2,2.392053990E-3
1.106666667E1,3.617971439E-2,1.214830434E-3
1.107500000E1,3.264804372E-2,1.116728471E-3
1.108333333E1,2.921447502E-2,7.243206190E-4
1.109166667E1,2.529039650E-2,2.338108038E-4
1.110000000E1,2.244543957E-2,2.338108038E-4
1.110833333E1,1.979668657E-2,-6.049508525E-5
1.135833333E1,2.646762005E-2,-6.049508525E-5
1.136666667E1,3.078410643E-2,9.205245450E-4
1.137500000E1,3.382526728E-2,1.705340249E-3
1.138333333E1,3.617971439E-2,2.293952027E-3
1.139166667E1,3.892656936E-2,2.980665769E-3
1.140000000E1,4.157532236E-2,3.373073621E-3
1.140833333E1,4.334115769E-2,4.059787362E-3
1.141666667E1,4.491078910E-2,4.746501103E-3
1.142500000E1,4.677472640E-2,5.825622696E-3
1.143333333E1,4.824625584E-2,6.708540364E-3
1.144166667E1,4.922727547E-2,7.297152142E-3
1.145000000E1,4.991398922E-2,7.787661957E-3
1.145833333E1,5.079690688E-2,8.376273735E-3
1.146666667E1,5.109121277E-2,8.572477661E-3
1.147500000E1,5.138551866E-2,8.768681587E-3
1.148333333E1,5.138551866E-2,8.768681587E-3
1.149166667E1,5.109121277E-2,8.376273735E-3
1.150000000E1,5.060070296E-2,7.885763920E-3
1.150833333E1,4.961968333E-2,7.297152142E-3
1.151666667E1,4.844245977E-2,6.708540364E-3
1.152500000E1,4.726523621E-2,6.218030548E-3
1.153333333E1,4.491078910E-2,5.138908955E-3
1.154166667E1,4.294874984E-2,4.157889325E-3
1.155000000E1,4.118291451E-2,3.274971658E-3
1.155833333E1,3.833795758E-2,2.392053990E-3
1.156666667E1,3.568920458E-2,1.803442212E-3
1.157500000E1,3.304045158E-2,1.312932397E-3
1.158333333E1,2.999929072E-2,1.018626508E-3
1.159166667E1,2.725243576E-2,5.281166929E-4
1.160000000E1,2.401507098E-2,3.319127669E-4
1.160833333E1,2.117011405E-2,2.338108038E-4
1.161666667E1,1.930617675E-2,-6.049508525E-5
1.186666667E1,2.715433379E-2,-6.049508525E-5
1.187500000E1,3.098031035E-2,1.018626508E-3
1.188333333E1,3.343285943E-2,1.509136323E-3
1.189166667E1,3.588540850E-2,1.803442212E-3
1.190000000E1,3.765124384E-2,2.490155953E-3
1.190833333E1,4.029999684E-2,3.176869695E-3
1.191666667E1,4.186962825E-2,3.667379510E-3
1.192500000E1,4.324305573E-2,4.157889325E-3
1.193333333E1,4.491078910E-2,4.648399140E-3
1.194166667E1,4.589180873E-2,5.335112881E-3
1.195000000E1,4.687282836E-2,5.825622696E-3
1.195833333E1,4.775574603E-2,6.316132511E-3
1.196666667E1,4.844245977E-2,6.708540364E-3
1.197500000E1,4.893296959E-2,7.100948216E-3
1.198333333E1,4.893296959E-2,7.100948216E-3
1.199166667E1,4.873676566E-2,7.002846253E-3
1.200000000E1,4.834435781E-2,6.610438401E-3
1.200833333E1,4.736333818E-2,6.021826622E-3
1.201666667E1,4.598991069E-2,5.531316807E-3
1.202500000E1,4.491078910E-2,4.844603066E-3
1.203333333E1,4.392976947E-2,4.452195214E-3
1.204166667E1,4.255634199E-2,3.863583436E-3
1.205000000E1,4.128101647E-2,3.373073621E-3
1.205833333E1,3.892656936E-2,2.686359879E-3
1.206666667E1,3.657212224E-2,2.097748101E-3
1.207500000E1,3.353096139E-2,1.312932397E-3
1.208333333E1,3.117651428E-2,8.224225820E-4
1.209166667E1,2.793914950E-2,4.300147299E-4
1.210000000E1,2.538849846E-2,1.357088408E-4
1.210833333E1,2.273974546E-2,-6.049508525E-5
1.211666667E1,1.989478853E-2,-6.049508525E-5
1.236666667E1,2.705623183E-2,-6.049508525E-5
1.237500000E1,2.960688287E-2,3.319127669E-4
1.238333333E1,3.166702409E-2,9.205245450E-4
1.239166667E1,3.353096139E-2,1.116728471E-3
1.240000000E1,3.578730654E-2,1.607238286E-3
1.240833333E1,3.765124384E-2,2.097748101E-3
1.241666667E1,3.961328310E-2,2.784461843E-3
1.242500000E1,4.128101647E-2,3.471175584E-3
1.243333333E1,4.285064788E-2,3.961685399E-3
1.244166667E1,4.383166751E-2,4.255991288E-3
1.245000000E1,4.442027929E-2,4.550297177E-3
1.245833333E1,4.491078910E-2,4.942705029E-3
1.246666667E1,4.549940088E-2,5.237010918E-3
1.247500000E1,4.579370677E-2,5.433214844E-3
1.248333333E1,4.589180873E-2,5.727520733E-3
1.249166667E1,4.579370677E-2,5.727520733E-3
1.250000000E1,4.530319695E-2,5.237010918E-3
1.250833333E1,4.461648321E-2,4.746501103E-3
1.251666667E1,4.383166751E-2,4.354093251E-3
1.252500000E1,4.255634199E-2,3.863583436E-3
1.253333333E1,4.137911843E-2,3.373073621E-3
1.254166667E1,4.049620077E-2,3.078767732E-3
1.255000000E1,3.922087525E-2,2.490155953E-3
1.255833333E1,3.794554973E-2,2.097748101E-3
1.256666667E1,3.559110261E-2,1.607238286E-3
1.257500000E1,3.353096139E-2,1.214830434E-3
1.258333333E1,3.098031035E-2,1.116728471E-3
1.259166667E1,2.921447502E-2,6.262186559E-4
1.260000000E1,2.636951809E-2,2.338108038E-4
1.260833333E1,2.362266312E-2,3.760687777E-5
1.261666667E1,2.107201209E-2,-1.585970483E-4
1.262500000E1,1.861946301E-2,-6.049508525E-5
1.286666667E1,2.735053772E-2,-6.049508525E-5
1.287500000E1,2.813535342E-2,1.357088408E-4
1.288333333E1,2.990118876E-2,6.262186559E-4
1.289166667E1,3.196132998E-2,1.018626508E-3
1.290000000E1,3.392336924E-2,1.411034360E-3
1.290833333E1,3.510059280E-2,1.705340249E-3
1.291666667E1,3.696453010E-2,2.097748101E-3
1.292500000E1,3.873036543E-2,2.686359879E-3
1.293333333E1,3.990758899E-2,3.176869695E-3
1.294166667E1,4.098671058E-2,3.569277547E-3
1.295000000E1,4.177152628E-2,3.863583436E-3
1.295833333E1,4.275254591E-2,4.059787362E-3
1.296666667E1,4.334115769E-2,4.354093251E-3
1.297500000E1,4.363546358E-2,4.550297177E-3
1.298333333E1,4.383166751E-2,4.746501103E-3
1.299166667E1,4.363546358E-2,4.648399140E-3
1.300000000E1,4.314495377E-2,4.354093251E-3
1.300833333E1,4.245824003E-2,3.961685399E-3
1.301666667E1,4.177152628E-2,3.667379510E-3
1.302500000E1,4.059430273E-2,3.176869695E-3
1.303333333E1,3.912277328E-2,2.490155953E-3
1.304166667E1,3.814175365E-2,2.097748101E-3
1.305000000E1,3.735693795E-2,1.803442212E-3
1.305833333E1,3.588540850E-2,1.411034360E-3
1.306666667E1,3.421767513E-2,1.214830434E-3
1.307500000E1,3.254994176E-2,1.018626508E-3
1.308333333E1,3.048980054E-2,7.243206190E-4
1.309166667E1,2.833155735E-2,5.281166929E-4
1.310000000E1,2.607521220E-2,3.319127669E-4
1.310833333E1,2.411317294E-2,1.357088408E-4
1.311666667E1,2.205303172E-2,-6.049508525E-5
1.312500000E1,1.950238068E-2,-6.049508525E-5
1.313333333E1,1.793274927E-2,-6.049508525E-5
